CustomerID,JoinDate,Region,Age,TotalSpend,NumPurchases,Email,Satisfaction,DiscountUsed,Churn
1284,2020-07-26 10:10:08.704352176,West,44,1484.565470515705,35,user284@naver.com,1,1,1
1285,2020-07-27 03:41:52.256128064,North,59,320.2241132040556,42,user285@naver.com,5,0,0
1286,2020-07-27 21:13:35.807903952,North,42,846.1361916799087,41,user286@naver.com,3,1,0
1287,2020-07-28 14:45:19.359679840,South,61,1308.350955584326,34,user287@gmail.com,3,0,0
1288,2020-07-29 08:17:02.911455728,West,36,956.1091601006428,15,user288@yahoo.com,2,0,1
1289,2020-07-30 01:48:46.463231616,West,24,275.8334066497814,9,user289@gmail.com,4,1,0
1290,2020-07-30 19:20:30.015007504,North,60,732.4669780826948,16,user290@gmail.com,1,0,1
1291,2020-07-31 12:52:13.566783392,West,37,144.87924960995315,7,user291@daum.net,3,0,1
1292,2020-08-01 06:23:57.118559280,South,62,688.5058421440997,25,user292@gmail.com,2,0,1
1293,2020-08-01 23:55:40.670335168,West,67,2889.6835254222783,13,user293@yahoo.com,4,0,0
1294,2020-08-02 17:27:24.222111056,West,23,415.06333797488907,27,user294@daum.net,5,1,1
1295,2020-08-03 10:59:07.773886944,North,45,383.41456896003785,26,user295@yahoo.com,1,1,0
1296,2020-08-04 04:30:51.325662832,East,39,790.3864863784735,12,user296@daum.net,2,0,1
1297,2020-08-04 22:02:34.877438720,South,63,477.93777747352266,2,user297@naver.com,5,1,0
1298,2020-08-05 15:34:18.429214608,North,52,257.11959883866734,17,user298@daum.net,3,1,1
1299,2020-08-06 09:06:01.980990496,East,52,1883.006719894474,46,user299@gmail.com,2,0,1
1300,2020-08-07 02:37:45.532766384,South,38,259.79749638726065,14,user300@yahoo.com,1,0,1
1301,2020-08-07 20:09:29.084542272,South,22,396.85901255385716,24,user301@naver.com,4,0,1
1302,2020-08-08 13:41:12.636318160,West,36,299.9383317664604,38,user302@yahoo.com,2,1,1
1303,2020-08-09 07:12:56.188094048,North,55,587.8558418943296,19,user303@gmail.com,4,0,1
1304,2020-08-10 00:44:39.739869936,North,56,,19,user304@daum.net,4,0,0
1305,2020-08-10 18:16:23.291645824,South,68,117.16493366787299,32,user305@gmail.com,1,1,1
1306,2020-08-11 11:48:06.843421712,South,32,853.8961762219932,20,user306@naver.com,1,1,0
1307,2020-08-12 05:19:50.395197600,North,59,990.0209308446128,2,user307@naver.com,1,0,0
1308,2020-08-12 22:51:33.946973488,South,50,1544.182862636541,2,user308@gmail.com,5,0,0
1309,2020-08-13 16:23:17.498749376,North,37,2195.7041620582336,17,user309@daum.net,3,0,1
1310,2020-08-14 09:55:01.050525264,East,61,656.5207561670599,43,user310@yahoo.com,3,1,0
1311,2020-08-15 03:26:44.602301152,South,62,2636.8162606208216,15,user311@yahoo.com,2,0,1
1312,2020-08-15 20:58:28.154077040,West,68,515.6153787518646,43,user312@daum.net,5,1,0
1313,2020-08-16 14:30:11.705852928,North,68,1165.9007263492306,12,user313@gmail.com,3,1,0
1314,2020-08-17 08:01:55.257628816,North,45,878.8282963961359,48,user314@gmail.com,2,0,1
1315,2020-08-18 01:33:38.809404704,South,69,481.7491303282624,13,user315@gmail.com,1,1,1
1316,2020-08-18 19:05:22.361180592,West,28,720.0948669015166,16,user316@naver.com,3,0,0
1317,2020-08-19 12:37:05.912956480,East,27,165.45050841045594,24,user317@daum.net,3,0,1
1318,2020-08-20 06:08:49.464732368,South,53,1020.2974955169801,31,user318@yahoo.com,5,0,0
1319,2020-08-20 23:40:33.016508256,North,19,475.71573840839574,32,user319@daum.net,3,1,1
1320,2020-08-21 17:12:16.568284144,North,61,1552.456256813925,49,user320@yahoo.com,3,0,0
1321,2020-08-22 10:44:00.120060032,West,64,684.1182784236737,22,user321@daum.net,1,0,1
1322,2020-08-23 04:15:43.671835920,North,20,245.40213381115072,9,user322@yahoo.com,1,1,0
1323,2020-08-23 21:47:27.223611808,East,27,291.8138360153635,25,user323@daum.net,2,1,1
1324,2020-08-24 15:19:10.775387696,East,22,1024.7802592994658,3,user324@naver.com,2,1,1
1325,2020-08-25 08:50:54.327163584,North,33,362.5260278606696,14,user325@gmail.com,3,0,1
1326,2020-08-26 02:22:37.878939472,North,47,553.8412493117785,12,user326@daum.net,3,1,0
1327,2020-08-26 19:54:21.430715360,North,63,645.577022200891,15,user327@yahoo.com,3,1,0
1328,2020-08-27 13:26:04.982491248,South,49,969.7680740608088,21,user328@gmail.com,5,0,0
1329,2020-08-28 06:57:48.534267136,East,43,1157.7288181835067,4,user329@yahoo.com,4,1,0
1330,2020-08-29 00:29:32.086043020,West,19,825.2581998118776,42,user330@gmail.com,4,0,0
1331,2020-08-29 18:01:15.637818908,West,44,754.5720606633687,45,user331@daum.net,2,0,1
1332,2020-08-30 11:32:59.189594796,West,40,596.5406895546002,7,user332@yahoo.com,4,0,0
1333,2020-08-31 05:04:42.741370684,North,48,613.0587800477433,29,user333@gmail.com,2,1,1
1334,2020-08-31 22:36:26.293146572,South,50,443.8936708203652,13,user334@naver.com,3,1,0
1335,2020-09-01 16:08:09.844922460,South,66,2907.9862968717844,17,user335@naver.com,1,1,1
1336,2020-09-02 09:39:53.396698348,South,52,,44,user336@yahoo.com,2,1,0
1337,2020-09-03 03:11:36.948474236,East,35,245.15781989452086,26,user337@daum.net,2,1,1
1338,2020-09-03 20:43:20.500250124,West,58,818.4267432813658,36,user338@gmail.com,4,1,0
1339,2020-09-04 14:15:04.052026012,North,36,,37,user339@naver.com,4,1,0
1340,2020-09-05 07:46:47.603801900,North,40,174.38877819850717,39,user340@naver.com,4,1,1
1341,2020-09-06 01:18:31.155577788,West,38,1061.1471022893509,22,user341@yahoo.com,4,1,0
1342,2020-09-06 18:50:14.707353676,East,39,958.5659045635065,5,user342@gmail.com,5,1,0
1343,2020-09-07 12:21:58.259129564,West,35,504.5222806184877,20,user343@gmail.com,3,1,0
1344,2020-09-08 05:53:41.810905452,East,19,1135.2589677603064,31,user344@gmail.com,4,1,0
1345,2020-09-08 23:25:25.362681340,South,45,711.9731402651955,33,user345@daum.net,4,0,0
1346,2020-09-09 16:57:08.914457228,East,67,2354.6126849381008,39,user346@yahoo.com,2,0,1
1347,2020-09-10 10:28:52.466233116,West,22,653.1925469821568,42,user347@yahoo.com,2,0,1
1348,2020-09-11 04:00:36.018009004,West,52,216.82942597968787,37,user348@yahoo.com,2,1,0
1349,2020-09-11 21:32:19.569784892,South,26,737.0624503231708,32,user349@yahoo.com,2,0,0
1350,2020-09-12 15:04:03.121560780,South,18,915.7604546230365,36,user350@daum.net,4,0,0
1351,2020-09-13 08:35:46.673336668,North,27,1005.2827677130682,16,user351@daum.net,3,1,1
1352,2020-09-14 02:07:30.225112556,West,67,211.78294322924256,7,user352@yahoo.com,4,0,1
1353,2020-09-14 19:39:13.776888444,West,62,1262.4544395796433,10,user353@naver.com,3,1,1
1354,2020-09-15 13:10:57.328664332,West,21,642.5315791246917,29,user354@daum.net,5,1,0
1355,2020-09-16 06:42:40.880440220,South,34,478.2410320041868,6,user355@naver.com,5,1,1
1356,2020-09-17 00:14:24.432216108,North,40,1716.954884130453,16,user356@daum.net,3,0,0
1357,2020-09-17 17:46:07.983991996,North,33,765.129571793121,30,user357@daum.net,3,1,0
1358,2020-09-18 11:17:51.535767884,South,68,152.5984690940822,23,user358@naver.com,2,0,1
1359,2020-09-19 04:49:35.087543772,West,48,474.5422997940266,15,user359@gmail.com,1,0,1
1360,2020-09-19 22:21:18.639319660,East,18,599.6332105998637,45,user360@gmail.com,3,1,1
1361,2020-09-20 15:53:02.191095548,North,69,2081.434999968039,19,user361@daum.net,4,0,0
1362,2020-09-21 09:24:45.742871436,North,50,1997.6996753332785,3,user362@naver.com,4,0,0
1363,2020-09-22 02:56:29.294647324,North,59,262.8423576759361,6,user363@gmail.com,1,0,1
1364,2020-09-22 20:28:12.846423212,North,36,726.6737356536329,33,user364@naver.com,1,0,1
1365,2020-09-23 13:59:56.398199100,North,22,284.90762385944936,39,user365@daum.net,5,0,1
1366,2020-09-24 07:31:39.949974988,West,43,460.23893576011284,34,user366@daum.net,3,0,1
1367,2020-09-25 01:03:23.501750876,West,54,1929.2228638079853,36,user367@yahoo.com,3,0,1
1368,2020-09-25 18:35:07.053526764,South,23,1842.9743693630546,14,user368@gmail.com,3,1,1
1369,2020-09-26 12:06:50.605302652,West,52,1368.1704200987485,46,user369@yahoo.com,3,0,0
1370,2020-09-27 05:38:34.157078540,West,62,882.3259946490556,45,user370@yahoo.com,1,1,1
1371,2020-09-27 23:10:17.708854428,South,27,895.8399855530114,32,user371@naver.com,5,1,0
1372,2020-09-28 16:42:01.260630316,West,24,181.2593897233554,10,user372@yahoo.com,1,0,1
1373,2020-09-29 10:13:44.812406204,East,24,2397.2936408960745,24,user373@gmail.com,5,0,0
1374,2020-09-30 03:45:28.364182092,South,51,606.9569718230487,27,user374@gmail.com,1,0,0
1375,2020-09-30 21:17:11.915957980,East,32,869.3404605628864,13,user375@yahoo.com,1,1,1
1376,2020-10-01 14:48:55.467733868,East,24,935.2161163337612,38,user376@gmail.com,3,0,0
1377,2020-10-02 08:20:39.019509756,East,40,2571.7809846700384,6,user377@naver.com,3,1,0
1378,2020-10-03 01:52:22.571285644,North,40,176.00348402405268,45,user378@yahoo.com,5,0,1
1379,2020-10-03 19:24:06.123061532,East,65,175.4866499622214,1,user379@daum.net,4,0,0
1380,2020-10-04 12:55:49.674837420,North,44,2087.651321602189,23,user380@gmail.com,1,1,0
1381,2020-10-05 06:27:33.226613308,West,32,1474.088842990066,39,user381@daum.net,5,1,0
1382,2020-10-05 23:59:16.778389196,East,66,518.1746872576737,33,user382@daum.net,4,0,0
1383,2020-10-06 17:31:00.330165084,East,44,2267.085858532555,17,user383@naver.com,1,1,0
1384,2020-10-07 11:02:43.881940972,West,25,2517.4800336616695,44,user384@gmail.com,2,0,1
1385,2020-10-08 04:34:27.433716860,West,20,774.1953635695808,26,user385@gmail.com,4,0,0
1386,2020-10-08 22:06:10.985492748,South,29,426.19968072206126,5,user386@yahoo.com,3,0,0
1387,2020-10-09 15:37:54.537268636,East,45,817.1552775284354,15,user387@daum.net,2,0,1
1388,2020-10-10 09:09:38.089044524,East,46,1521.6200325293528,34,user388@gmail.com,3,0,0
1389,2020-10-11 02:41:21.640820412,North,18,1255.6550197810448,39,user389@naver.com,3,0,0
1390,2020-10-11 20:13:05.192596300,South,36,2546.690462927956,3,user390@gmail.com,1,0,0
1391,2020-10-12 13:44:48.744372188,South,20,2736.208803632621,12,user391@daum.net,2,1,0
1392,2020-10-13 07:16:32.296148076,South,32,919.180538780271,16,user392@yahoo.com,1,1,1
1393,2020-10-14 00:48:15.847923964,South,31,1137.6929571027429,35,user393@naver.com,5,1,0
1394,2020-10-14 18:19:59.399699852,East,25,3464.7297539608576,24,user394@yahoo.com,3,1,0
1395,2020-10-15 11:51:42.951475740,South,27,165.80251999550663,15,user395@naver.com,2,1,1
1396,2020-10-16 05:23:26.503251628,East,23,2524.0276379809793,10,user396@daum.net,2,0,1
1397,2020-10-16 22:55:10.055027516,North,38,879.3908606581467,6,user397@naver.com,5,0,0
1398,2020-10-17 16:26:53.606803404,East,63,3290.3533615541505,40,user398@daum.net,4,0,0
1399,2020-10-18 09:58:37.158579292,East,28,599.6260212227621,28,user399@daum.net,3,0,0
1400,2020-10-19 03:30:20.710355180,West,46,2183.7136008973516,5,user400@gmail.com,1,0,1
1401,2020-10-19 21:02:04.262131068,East,56,1310.903744423961,6,user401@yahoo.com,3,0,0
1402,2020-10-20 14:33:47.813906956,South,31,239.9235431011072,3,user402@daum.net,2,1,1
1403,2020-10-21 08:05:31.365682840,South,36,903.3332536423744,20,user403@daum.net,5,0,0
1404,2020-10-22 01:37:14.917458728,South,62,273.8153455988305,27,user404@naver.com,3,0,1
1405,2020-10-22 19:08:58.469234616,South,45,3876.073476458515,29,user405@yahoo.com,5,0,0
1406,2020-10-23 12:40:42.021010504,West,38,170.0440618657268,19,user406@gmail.com,2,0,1
1407,2020-10-24 06:12:25.572786392,West,29,3428.7492933283042,38,user407@gmail.com,4,1,0
1408,2020-10-24 23:44:09.124562280,West,27,1325.0665778505822,4,user408@yahoo.com,4,0,0
1409,2020-10-25 17:15:52.676338168,South,46,198.92917607864504,43,user409@gmail.com,4,1,0
1410,2020-10-26 10:47:36.228114056,South,62,1457.1687376593527,21,user410@yahoo.com,1,0,1
1411,2020-10-27 04:19:19.779889944,South,35,171.9049898102105,19,user411@gmail.com,2,0,1
1412,2020-10-27 21:51:03.331665832,East,59,1163.8458419473666,36,user412@daum.net,3,1,0
1413,2020-10-28 15:22:46.883441720,South,61,1177.3414171800441,10,user413@naver.com,1,0,0
1414,2020-10-29 08:54:30.435217608,North,39,1944.2146616302875,12,user414@gmail.com,5,0,0
1415,2020-10-30 02:26:13.986993496,West,20,963.5566297634491,49,user415@gmail.com,1,1,1
1416,2020-10-30 19:57:57.538769384,West,66,807.9651503318379,9,user416@yahoo.com,1,0,0
1417,2020-10-31 13:29:41.090545272,East,57,1001.443493582143,40,user417@naver.com,4,1,1
1418,2020-11-01 07:01:24.642321160,North,69,414.2506958187336,25,user418@naver.com,3,0,1
1419,2020-11-02 00:33:08.194097048,West,39,1261.2340300698982,23,user419@gmail.com,1,0,1
1420,2020-11-02 18:04:51.745872936,South,64,521.0251563016989,40,user420@gmail.com,4,1,0
1421,2020-11-03 11:36:35.297648824,North,48,132.17728636950224,38,user421@gmail.com,4,0,0
1422,2020-11-04 05:08:18.849424712,West,63,1682.1460785738977,22,user422@yahoo.com,5,0,0
1423,2020-11-04 22:40:02.401200600,West,32,244.00220546633517,34,user423@naver.com,2,0,0
1424,2020-11-05 16:11:45.952976488,South,44,981.763592791957,4,user424@gmail.com,1,1,1
1425,2020-11-06 09:43:29.504752376,North,38,2204.225270364875,18,user425@daum.net,5,0,0
1426,2020-11-07 03:15:13.056528264,East,51,149.55482998811522,6,user426@naver.com,3,1,0
1427,2020-11-07 20:46:56.608304152,North,64,142.7479524552656,40,user427@daum.net,5,0,0
1428,2020-11-08 14:18:40.160080040,West,69,1376.2868926645847,6,user428@naver.com,4,0,0
1429,2020-11-09 07:50:23.711855928,North,49,2990.498156897141,3,user429@daum.net,3,0,0
1430,2020-11-10 01:22:07.263631816,North,29,627.9148899638973,20,user430@gmail.com,1,1,0
1431,2020-11-10 18:53:50.815407704,North,34,112.72034532989962,19,user431@daum.net,2,1,1
1432,2020-11-11 12:25:34.367183592,North,41,237.3793463565577,15,user432@daum.net,1,0,1
1433,2020-11-12 05:57:17.918959480,South,27,1601.1129866173437,24,user433@yahoo.com,5,0,0
1434,2020-11-12 23:29:01.470735368,East,62,189.25947195805105,18,user434@daum.net,2,1,1
1435,2020-11-13 17:00:45.022511256,North,42,1664.0493771573417,25,user435@gmail.com,4,1,0
1436,2020-11-14 10:32:28.574287144,East,33,1819.6254726032766,48,user436@daum.net,2,0,0
1437,2020-11-15 04:04:12.126063032,South,39,932.1024459067819,21,user437@gmail.com,2,1,1
1438,2020-11-15 21:35:55.677838920,South,24,365.66013348047807,21,user438@gmail.com,1,1,1
1439,2020-11-16 15:07:39.229614808,West,63,368.92157240360206,25,user439@naver.com,3,0,0
1440,2020-11-17 08:39:22.781390696,North,62,711.4827600451089,21,user440@naver.com,2,1,1
1441,2020-11-18 02:11:06.333166584,South,52,174.65441299373958,21,user441@yahoo.com,1,0,0
1442,2020-11-18 19:42:49.884942472,West,26,1025.0062772040533,47,user442@gmail.com,1,0,1
1443,2020-11-19 13:14:33.436718360,West,55,141.74149065303166,37,user443@daum.net,1,0,0
1444,2020-11-20 06:46:16.988494248,East,61,1437.8421618481195,24,user444@daum.net,1,1,0
1445,2020-11-21 00:18:00.540270136,East,63,334.2190411345473,7,user445@daum.net,4,1,0
1446,2020-11-21 17:49:44.092046024,North,23,2106.521698015018,22,user446@yahoo.com,1,1,0
1447,2020-11-22 11:21:27.643821912,East,28,113.89846626144183,20,user447@daum.net,3,0,1
1448,2020-11-23 04:53:11.195597800,North,24,141.34570228345967,9,user448@daum.net,4,0,1
1449,2020-11-23 22:24:54.747373688,East,60,3679.2890789624475,48,user449@naver.com,2,0,0
1450,2020-11-24 15:56:38.299149576,West,39,942.0115490718373,39,user450@gmail.com,2,1,0
1451,2020-11-25 09:28:21.850925464,East,18,608.444138024531,44,user451@yahoo.com,1,0,0
1452,2020-11-26 03:00:05.402701352,South,22,120.3272529932431,39,user452@gmail.com,1,0,0
1453,2020-11-26 20:31:48.954477240,East,27,131.82226401440903,41,user453@yahoo.com,5,0,0
1454,2020-11-27 14:03:32.506253128,East,29,3425.490599289516,1,user454@gmail.com,1,0,0
1455,2020-11-28 07:35:16.058029016,North,26,853.4615742600637,13,user455@naver.com,3,0,0
1456,2020-11-29 01:06:59.609804904,East,37,182.8319821323298,16,user456@daum.net,2,0,1
1457,2020-11-29 18:38:43.161580792,North,66,1944.7906645128376,7,user457@yahoo.com,1,0,1
1458,2020-11-30 12:10:26.713356680,West,63,1605.004915264645,37,user458@gmail.com,4,0,0
1459,2020-12-01 05:42:10.265132568,West,35,1199.5230848238475,14,user459@naver.com,2,0,1
1460,2020-12-01 23:13:53.816908456,East,41,4950.206250419169,21,user460@yahoo.com,3,0,0
1461,2020-12-02 16:45:37.368684344,North,53,1626.4677821227228,6,user461@yahoo.com,1,1,0
1462,2020-12-03 10:17:20.920460232,North,32,1436.5174055976868,48,user462@daum.net,5,1,0
1463,2020-12-04 03:49:04.472236120,East,27,512.7917747066524,31,user463@daum.net,5,0,0
1464,2020-12-04 21:20:48.024012008,West,18,577.7074373690753,25,user464@gmail.com,1,0,1
1465,2020-12-05 14:52:31.575787896,East,56,1382.8172784104152,24,user465@daum.net,4,1,0
1466,2020-12-06 08:24:15.127563784,West,34,347.78066034915065,32,user466@yahoo.com,3,0,1
1467,2020-12-07 01:55:58.679339672,East,59,277.76257982577414,40,user467@naver.com,2,0,0
1468,2020-12-07 19:27:42.231115560,North,23,1205.9789253990205,20,user468@naver.com,1,0,1
1469,2020-12-08 12:59:25.782891448,West,38,322.72323469727417,37,user469@daum.net,5,1,1
1470,2020-12-09 06:31:09.334667336,South,28,6112.270453015277,12,user470@gmail.com,4,1,0
1471,2020-12-10 00:02:52.886443224,West,38,841.3962709970067,13,user471@yahoo.com,1,0,0
1472,2020-12-10 17:34:36.438219112,West,20,575.9644064371018,13,user472@yahoo.com,2,0,1
1473,2020-12-11 11:06:19.989995000,South,60,3193.2439367724305,4,user473@naver.com,3,0,0
1474,2020-12-12 04:38:03.541770888,South,18,1150.7292797602188,3,user474@yahoo.com,3,0,0
1475,2020-12-12 22:09:47.093546776,East,56,1458.216452673179,2,user475@yahoo.com,1,0,0
1476,2020-12-13 15:41:30.645322660,North,51,442.67376689504664,46,user476@gmail.com,4,1,0
1477,2020-12-14 09:13:14.197098548,South,37,1874.6976910281091,34,user477@gmail.com,2,0,1
1478,2020-12-15 02:44:57.748874436,South,34,195.19476529595,24,user478@naver.com,4,0,0
1479,2020-12-15 20:16:41.300650324,West,48,856.8750746512596,27,user479@naver.com,3,1,0
1480,2020-12-16 13:48:24.852426212,East,26,376.9478509015011,23,user480@gmail.com,4,0,0
1481,2020-12-17 07:20:08.404202100,East,33,1756.5025335368323,34,user481@gmail.com,1,1,0
1482,2020-12-18 00:51:51.955977988,West,41,212.70815276387873,23,user482@naver.com,1,0,0
1483,2020-12-18 18:23:35.507753876,North,27,2552.7068255092095,7,user483@yahoo.com,3,0,0
1484,2020-12-19 11:55:19.059529764,East,68,2208.6915808201175,3,user484@yahoo.com,5,0,0
1485,2020-12-20 05:27:02.611305652,East,58,2655.6373253616116,34,user485@daum.net,2,0,0
1486,2020-12-20 22:58:46.163081540,West,57,2207.653100172875,1,user486@naver.com,1,1,0
1487,2020-12-21 16:30:29.714857428,East,24,151.33899520971718,30,user487@daum.net,5,0,1
1488,2020-12-22 10:02:13.266633316,West,49,885.2107632287401,3,user488@naver.com,1,0,1
1489,2020-12-23 03:33:56.818409204,South,36,684.7911429047983,32,user489@gmail.com,4,0,0
1490,2020-12-23 21:05:40.370185092,South,32,1488.778609293508,22,user490@naver.com,5,0,0
1491,2020-12-24 14:37:23.921960980,North,23,1113.8878481748056,29,user491@yahoo.com,5,1,0
1492,2020-12-25 08:09:07.473736868,West,39,2347.772082687633,12,user492@yahoo.com,1,0,1
1493,2020-12-26 01:40:51.025512756,North,45,241.4593470333936,25,user493@daum.net,1,0,1
1494,2020-12-26 19:12:34.577288644,North,42,2964.5586926819765,18,user494@naver.com,4,0,0
1495,2020-12-27 12:44:18.129064532,North,37,500.6155438576179,40,user495@yahoo.com,3,1,1
1496,2020-12-28 06:16:01.680840420,South,22,447.2267313502032,6,user496@naver.com,2,1,1
1497,2020-12-28 23:47:45.232616308,West,69,253.2477662431708,28,user497@naver.com,2,0,1
1498,2020-12-29 17:19:28.784392196,North,49,129.04332829439954,2,user498@daum.net,3,1,1
1499,2020-12-30 10:51:12.336168084,East,46,2008.3879761540427,42,user499@gmail.com,2,0,1
1500,2020-12-31 04:22:55.887943972,North,48,221.644313748125,32,user500@gmail.com,1,0,1
1501,2020-12-31 21:54:39.439719860,South,66,270.8468181349982,4,user501@daum.net,2,1,1
1502,2021-01-01 15:26:22.991495748,West,39,997.3276065182024,12,user502@yahoo.com,1,0,1
1503,2021-01-02 08:58:06.543271636,West,20,,35,user503@naver.com,4,0,0
1504,2021-01-03 02:29:50.095047524,East,56,362.52094902279447,11,user504@gmail.com,2,1,1
1505,2021-01-03 20:01:33.646823412,West,63,1713.7561323418324,25,user505@daum.net,2,0,1
1506,2021-01-04 13:33:17.198599300,West,49,1730.7690061177968,3,user506@gmail.com,1,0,0
1507,2021-01-05 07:05:00.750375188,North,33,3159.6415870401156,18,user507@naver.com,2,0,1
1508,2021-01-06 00:36:44.302151076,West,19,876.4558849777549,29,user508@gmail.com,4,1,0
1509,2021-01-06 18:08:27.853926964,South,22,113.57556776820225,16,user509@naver.com,5,1,0
1510,2021-01-07 11:40:11.405702852,West,43,260.8647941559571,48,user510@naver.com,3,1,1
1511,2021-01-08 05:11:54.957478740,East,47,1432.2041108440656,49,user511@yahoo.com,3,1,0
1512,2021-01-08 22:43:38.509254628,North,21,1419.3399712441321,17,user512@yahoo.com,3,1,0
1513,2021-01-09 16:15:22.061030516,West,48,307.3949520818718,41,user513@gmail.com,4,0,0
1514,2021-01-10 09:47:05.612806404,South,46,988.3840284947973,25,user514@daum.net,3,0,0
1515,2021-01-11 03:18:49.164582292,South,33,1701.5833409681043,49,user515@yahoo.com,5,0,0
1516,2021-01-11 20:50:32.716358180,West,25,125.5178865047138,15,user516@daum.net,2,0,1
1517,2021-01-12 14:22:16.268134068,East,23,2552.1827311893153,29,user517@naver.com,3,0,0
1518,2021-01-13 07:53:59.819909956,North,62,2329.010097950309,16,user518@daum.net,2,0,1
1519,2021-01-14 01:25:43.371685844,East,31,1776.4109817333626,28,user519@daum.net,2,0,1
1520,2021-01-14 18:57:26.923461732,West,41,1760.3123760906667,48,user520@gmail.com,2,1,1
1521,2021-01-15 12:29:10.475237620,West,69,139.9000986512345,8,user521@gmail.com,2,0,0
1522,2021-01-16 06:00:54.027013508,East,28,367.5145677682264,25,user522@gmail.com,1,0,1
1523,2021-01-16 23:32:37.578789396,South,43,713.9483931321788,27,user523@yahoo.com,3,0,0
1524,2021-01-17 17:04:21.130565284,South,36,705.7188954069844,38,user524@daum.net,5,1,0
1525,2021-01-18 10:36:04.682341172,North,25,1592.6770775191776,17,user525@daum.net,3,0,0
1526,2021-01-19 04:07:48.234117060,West,28,486.32459889883586,19,user526@gmail.com,5,1,0
1527,2021-01-19 21:39:31.785892948,North,20,363.5227310770267,34,user527@yahoo.com,4,0,1
1528,2021-01-20 15:11:15.337668836,North,26,155.24073151027508,30,user528@yahoo.com,2,0,1
1529,2021-01-21 08:42:58.889444724,North,57,1561.5135350876697,46,user529@daum.net,4,0,0
1530,2021-01-22 02:14:42.441220612,North,67,528.6708945352325,7,user530@gmail.com,2,1,0
1531,2021-01-22 19:46:25.992996500,West,34,,8,user531@naver.com,2,0,1
1532,2021-01-23 13:18:09.544772388,West,62,2518.855408384838,23,user532@yahoo.com,4,0,0
1533,2021-01-24 06:49:53.096548276,East,50,308.3724570028817,26,user533@daum.net,5,0,1
1534,2021-01-25 00:21:36.648324164,East,58,1638.3248742919943,21,user534@gmail.com,2,0,1
1535,2021-01-25 17:53:20.200100052,West,59,2287.4888777294223,37,user535@naver.com,2,1,1
1536,2021-01-26 11:25:03.751875940,West,62,1681.669973914459,12,user536@daum.net,1,0,0
1537,2021-01-27 04:56:47.303651828,East,61,1132.6974136432993,20,user537@yahoo.com,3,0,0
1538,2021-01-27 22:28:30.855427716,South,49,124.22224331781499,45,user538@yahoo.com,4,0,0
1539,2021-01-28 16:00:14.407203604,West,33,1867.8481931387323,28,user539@naver.com,4,1,0
1540,2021-01-29 09:31:57.958979492,East,63,2672.513959364928,23,user540@gmail.com,5,1,1
1541,2021-01-30 03:03:41.510755380,East,21,427.30251037104836,9,user541@yahoo.com,1,0,1
1542,2021-01-30 20:35:25.062531268,East,60,330.6241823305494,15,user542@naver.com,2,0,0
1543,2021-01-31 14:07:08.614307156,North,54,830.4540368851559,28,user543@daum.net,1,0,1
1544,2021-02-01 07:38:52.166083044,North,34,462.02765810797524,5,user544@daum.net,3,0,0
1545,2021-02-02 01:10:35.717858932,South,50,142.44334502300362,2,user545@daum.net,2,0,1
1546,2021-02-02 18:42:19.269634820,South,67,908.9383065950161,49,user546@gmail.com,1,0,0
1547,2021-02-03 12:14:02.821410708,North,48,553.1827879815951,36,user547@daum.net,5,0,0
1548,2021-02-04 05:45:46.373186596,South,36,1719.6197230097623,41,user548@yahoo.com,2,1,1
1549,2021-02-04 23:17:29.924962480,North,43,178.8207464032057,48,user549@yahoo.com,3,1,0
1550,2021-02-05 16:49:13.476738368,South,65,339.2831500139331,8,user550@gmail.com,1,1,1
1551,2021-02-06 10:20:57.028514256,West,64,3872.0852847677606,28,user551@naver.com,4,1,0
1552,2021-02-07 03:52:40.580290144,North,25,1504.6513646951917,6,user552@yahoo.com,2,0,1
1553,2021-02-07 21:24:24.132066032,South,24,1050.180326734761,16,user553@yahoo.com,4,0,1
1554,2021-02-08 14:56:07.683841920,East,62,904.0044226522032,17,user554@naver.com,3,0,0
1555,2021-02-09 08:27:51.235617808,South,34,1149.878344043909,3,user555@naver.com,3,1,0
1556,2021-02-10 01:59:34.787393696,South,67,2372.0691035632917,5,user556@yahoo.com,4,0,0
1557,2021-02-10 19:31:18.339169584,South,25,262.1283048336834,30,user557@gmail.com,3,1,1
1558,2021-02-11 13:03:01.890945472,South,68,865.4144703630442,28,user558@gmail.com,4,1,1
1559,2021-02-12 06:34:45.442721360,South,20,3526.1479835315563,22,user559@daum.net,5,1,0
1560,2021-02-13 00:06:28.994497248,South,27,1109.3662731408594,18,user560@yahoo.com,3,1,0
1561,2021-02-13 17:38:12.546273136,South,69,798.0913059411802,14,user561@yahoo.com,1,1,0
1562,2021-02-14 11:09:56.098049024,East,53,919.1669921184931,47,user562@yahoo.com,3,0,0
1563,2021-02-15 04:41:39.649824912,North,35,2659.661927698374,2,user563@gmail.com,5,0,0
1564,2021-02-15 22:13:23.201600800,East,49,1501.20215065337,7,user564@gmail.com,4,0,0
1565,2021-02-16 15:45:06.753376688,West,60,598.2478914822127,25,user565@yahoo.com,2,0,1
1566,2021-02-17 09:16:50.305152576,West,23,379.35369829703586,12,user566@gmail.com,3,1,1
1567,2021-02-18 02:48:33.856928464,West,31,1507.457542636313,18,user567@daum.net,4,0,0
1568,2021-02-18 20:20:17.408704352,East,67,1754.2705799675075,9,user568@naver.com,2,0,0
